web-scraper-order,web-scraper-start-url,Date,Open,Close*,Empresa
1616515779-68,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 14, 2020",213.1,214.2,Microsoft
1616515779-28,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 11, 2021",244.78,244.49,Microsoft
1616515779-186,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 30, 2020",197.88,203.51,Microsoft
1616515779-241,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 14, 2020",169,173.7,Microsoft
1616515779-133,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 14, 2020",204.24,205.41,Microsoft
1616515779-80,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 25, 2020",215.11,213.87,Microsoft
1616515779-184,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 02, 2020",205.68,206.26,Microsoft
1616515779-277,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 21, 2020",183.17,178.59,Microsoft
1616515779-294,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 29, 2020",167.84,168.04,Microsoft
1616515779-310,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 06, 2020",157.08,159.03,Microsoft
1616515779-12,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 05, 2021",229.52,231.6,Microsoft
1616515779-42,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 22, 2021",227.08,225.95,Microsoft
1616515779-216,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 19, 2020",185.03,183.63,Microsoft
1616515779-55,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 04, 2021",222.53,217.69,Microsoft
1616515779-228,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 01, 2020",175.8,174.57,Microsoft
1616515779-107,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 20, 2020",215.8,214.65,Microsoft
1616515779-144,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 27, 2020",222.89,226.58,Microsoft
1616515779-290,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 04, 2020",177.14,180.12,Microsoft
1616515779-214,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 20, 2020",184.81,185.66,Microsoft
1616515779-265,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 10, 2020",158.16,160.92,Microsoft
1616515779-113,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 12, 2020",218.79,221.4,Microsoft
1616515779-89,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 13, 2020",216.36,216.51,Microsoft
1616515779-270,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 03, 2020",173.8,164.51,Microsoft
1616515779-174,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 17, 2020",204.47,202.88,Microsoft
1616515779-204,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 04, 2020",184.3,182.92,Microsoft
1616515779-178,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 13, 2020",214.48,207.07,Microsoft
1616515779-13,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 04, 2021",226.74,226.73,Microsoft
1616515779-226,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 05, 2020",180.62,180.76,Microsoft
1616515779-260,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 17, 2020",140,146.57,Microsoft
1616515779-105,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 22, 2020",213.93,214.89,Microsoft
1616515779-205,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 03, 2020",184.82,185.36,Microsoft
1616515779-247,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 03, 2020",155.1,153.83,Microsoft
1616515779-92,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 10, 2020",214.5,211.01,Microsoft
1616515779-256,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 23, 2020",137.01,135.98,Microsoft
1616515779-22,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 19, 2021",243.75,240.97,Microsoft
1616515779-243,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 09, 2020",166.36,165.14,Microsoft
1616515779-229,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 30, 2020",180,179.21,Microsoft
1616515779-69,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 11, 2020",210.05,213.26,Microsoft
1616515779-24,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 17, 2021",241.32,244.2,Microsoft
1616515779-45,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 19, 2021",213.75,216.44,Microsoft
1616515779-230,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 29, 2020",173.22,177.43,Microsoft
1616515779-111,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 14, 2020",223,220.86,Microsoft
1616515779-248,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 02, 2020",151.86,155.26,Microsoft
1616515779-52,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 07, 2021",214.04,218.29,Microsoft
1616515779-67,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 15, 2020",215.17,214.13,Microsoft
1616515779-6,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 15, 2021",234.96,234.81,Microsoft
1616515779-102,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 27, 2020",211.59,213.25,Microsoft
1616515779-153,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 17, 2020",209.6,210.28,Microsoft
1616515779-91,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 11, 2020",212.39,216.55,Microsoft
1616515779-217,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 18, 2020",185.75,184.91,Microsoft
1616515779-220,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 13, 2020",182.55,179.75,Microsoft
1616515779-227,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 04, 2020",174.49,178.84,Microsoft
1616515779-250,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 31, 2020",159.4,157.71,Microsoft
1616515779-168,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 27, 2020",201.47,203.85,Microsoft
1616515779-156,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 12, 2020",205.29,209.19,Microsoft
1616515779-278,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 20, 2020",186.95,184.42,Microsoft
1616515779-33,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 04, 2021",242.66,242.01,Microsoft
1616515779-307,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 09, 2020",161.84,162.09,Microsoft
1616515779-177,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 14, 2020",206.13,208.35,Microsoft
1616515779-183,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 06, 2020",208.83,210.7,Microsoft
1616515779-246,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 06, 2020",160.32,165.27,Microsoft
1616515779-112,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 13, 2020",222.72,222.86,Microsoft
1616515779-149,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 20, 2020",209.54,214.58,Microsoft
1616515779-61,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 23, 2020",223.11,221.02,Microsoft
1616515779-152,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 18, 2020",210.53,211.49,Microsoft
1616515779-297,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 24, 2020",167.51,165.04,Microsoft
1616515779-20,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 23, 2021",230.33,233.27,Microsoft
1616515779-254,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 25, 2020",148.91,146.92,Microsoft
1616515779-36,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 01, 2021",235.06,239.65,Microsoft
1616515779-109,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 16, 2020",220.15,219.66,Microsoft
1616515779-83,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 20, 2020",212.2,210.39,Microsoft
1616515779-224,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 07, 2020",184.17,183.6,Microsoft
1616515779-90,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 12, 2020",217.21,215.44,Microsoft
1616515779-98,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 02, 2020",204.29,202.33,Microsoft
1616515779-194,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 18, 2020",194,196.32,Microsoft
1616515779-159,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 07, 2020",214.85,212.48,Microsoft
1616515779-258,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 19, 2020",142.77,142.71,Microsoft
1616515779-148,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 21, 2020",213.86,213.02,Microsoft
1616515779-41,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 25, 2021",229.12,229.53,Microsoft
1616515779-231,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 28, 2020",175.59,169.81,Microsoft
1616515779-251,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 30, 2020",152.44,160.23,Microsoft
1616515779-237,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 20, 2020",176.63,175.06,Microsoft
1616515779-213,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 21, 2020",185.4,183.43,Microsoft
1616515779-23,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 18, 2021",241.8,243.79,Microsoft
1616515779-222,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 11, 2020",183.15,186.74,Microsoft
1616515779-58,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 29, 2020",226.31,224.15,Microsoft
1616515779-5,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 16, 2021",236.28,237.71,Microsoft
1616515779-276,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 24, 2020",167.77,170.89,Microsoft
1616515779-202,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 08, 2020",185.94,188.36,Microsoft
1616515779-173,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 20, 2020",205,211.6,Microsoft
1616515779-135,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 10, 2020",213.4,205.37,Microsoft
1616515779-140,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 02, 2020",227.97,231.65,Microsoft
1616515779-308,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 08, 2020",158.93,160.09,Microsoft
1616515779-210,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 27, 2020",180.2,181.81,Microsoft
1616515779-198,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 12, 2020",190.54,187.74,Microsoft
1616515779-309,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 07, 2020",159.32,157.58,Microsoft
1616515779-17,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 26, 2021",231.53,232.38,Microsoft
1616515779-138,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 04, 2020",215.1,214.25,Microsoft
1616515779-157,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 11, 2020",207.16,203.38,Microsoft
1616515779-261,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 16, 2020",140,135.42,Microsoft
1616515779-131,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 16, 2020",210.62,205.05,Microsoft
1616515779-164,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 31, 2020",204.4,205.01,Microsoft
1616515779-9,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 10, 2021",237,232.42,Microsoft
1616515779-59,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 28, 2020",224.45,224.96,Microsoft
1616515779-76,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 02, 2020",214.88,215.37,Microsoft
1616515779-259,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 18, 2020",138,140.4,Microsoft
1616515779-78,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 30, 2020",214.1,214.07,Microsoft
1616515779-124,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 25, 2020",203.55,207.82,Microsoft
1616515779-8,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 11, 2021",234.96,237.13,Microsoft
1616515779-46,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 15, 2021",213.52,212.65,Microsoft
1616515779-158,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 10, 2020",211.67,208.25,Microsoft
1616515779-160,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 06, 2020",212.34,216.35,Microsoft
1616515779-143,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 28, 2020",228.18,228.91,Microsoft
1616515779-44,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 20, 2021",217.7,224.34,Microsoft
1616515779-242,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 13, 2020",164.35,165.51,Microsoft
1616515779-244,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 08, 2020",165.67,165.13,Microsoft
1616515779-163,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Aug 03, 2020",211.52,216.54,Microsoft
1616515779-100,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 29, 2020",204.07,204.72,Microsoft
1616515779-85,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 18, 2020",213.65,211.08,Microsoft
1616515779-53,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 06, 2021",212.17,212.25,Microsoft
1616515779-26,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 16, 2021",245.03,243.7,Microsoft
1616515779-306,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 10, 2020",162.82,161.34,Microsoft
1616515779-120,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Oct 01, 2020",213.49,212.46,Microsoft
1616515779-182,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 07, 2020",210.45,208.25,Microsoft
1616515779-281,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 18, 2020",185.61,187.23,Microsoft
1616515779-122,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 29, 2020",209.35,207.26,Microsoft
1616515779-176,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jul 15, 2020",209.56,208.04,Microsoft
1616515779-249,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 01, 2020",153,152.11,Microsoft
1616515779-137,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 08, 2020",206.5,202.66,Microsoft
1616515779-221,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"May 12, 2020",186.8,182.51,Microsoft
1616515779-40,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 26, 2021",231.86,232.33,Microsoft
1616515779-73,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Dec 07, 2020",214.37,214.29,Microsoft
1616515779-15,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 02, 2021",237.01,233.87,Microsoft
1616515779-79,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Nov 27, 2020",214.85,215.23,Microsoft
1616515779-282,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Feb 14, 2020",183.25,185.35,Microsoft
1616515779-245,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Apr 07, 2020",169.59,163.49,Microsoft
1616515779-139,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Sep 03, 2020",229.27,217.3,Microsoft
1616515779-206,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jun 02, 2020",184.25,184.91,Microsoft
1616515779-305,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Jan 13, 2020",161.76,163.28,Microsoft
1616515779-271,https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true,"Mar 02, 2020",165.31,172.79,Microsoft
